"","Id_Estacion","Periodo","null","ENERO","FEBRERO","MARZO","ABRIL","MAYO","JUNIO","JULIO","AGOSTO","SEPTIEMBRE","OCTUBRE","NOVIEMBRE","DICIEMBRE","TOTAL","Periodo2"
"549","15074","7100",NA,"7","6.5","9","23","60.3","124.9","146.4","123.1","96.1","55.4","10.6","6.8","669.1","1971 - 2000"
"550","15074","8110",NA,"18.6","10.8","10.2","22.8","58.8","127.8","154.2","130.6","97.3","61","8.4","4.9","705.4","1981 - 2010"
"551","15075","5110",NA,"8.6","9.1","9.6","28.1","63.1","139.8","171.7","166.1","129.6","70.7","11.4","5.2","813","1951 - 2010"
"552","15075","7100",NA,"8","7.6","9.3","26.8","65.5","133.3","170","156.4","126.1","69.9","11.2","6.6","790.7","1971 - 2000"
"553","15075","8110",NA,"9.5","10.3","9.4","29.7","62.7","138.9","173.8","160.6","127.2","74.7","11.6","4.6","813","1981 - 2010"
"554","15076","5110",NA,"15.3","9.3","10.9","21.1","51.2","128.5","157.1","153.1","135.6","76.8","18.6","8.8","786.3","1951 - 2010"
"555","15076","7100",NA,"16.1","11.4","9.9","20.6","51.7","120.5","160.3","142","126.3","71.2","20.1","10.3","760.4","1971 - 2000"
"556","15076","8110",NA,"12.2","9.7","9.1","20.6","44.3","117.5","166.3","135.1","137","75.1","19.3","5.9","752.1","1981 - 2010"
"557","15077","5110",NA,"8.5","9.2","13","26.7","64.6","159","216.5","209.6","170.8","72","10.5","7.1","967.5","1951 - 2010"
"558","15077","7100",NA,"6.4","6.5","11.5","28.9","64","164.1","215.9","205.3","167.2","75","11.6","8.6","965","1971 - 2000"
"559","15077","8110",NA,"7.4","10.8","13.2","28.3","62.2","165.2","229.7","212.9","179.3","78.4","11.6","5.4",NA,"1981 - 2010"
"560","15078","5110",NA,"18.2","14.1","13.1","22.7","53.1","126.7","168.7","132.8","126.7","57.5","13.7","12.2","759.5","1951 - 2010"
"561","15078","7100",NA,"16.7","10.5","13.3","21.1","53.7","128.6","169.2","136.1","128.9","63.8","17","13.4","772.3","1971 - 2000"
"562","15078","8110",NA,"15.1","16.5","14","20.1","45.8","117.9","160.5","115.3","117.8","55.1","14.5","9.5","702.1","1981 - 2010"
"563","15079","5110",NA,"13.9","10.6","7.9","23.8","55.3","133.5","182.8","174.6","119.8","66.6","15.2","11.2","815.2","1951 - 2010"
"564","15079","7100",NA,"14.5","11.1","7.8","22.4","53.8","130.5","174.6","168.8","118.3","66.1","16.7","11.3","795.9","1971 - 2000"
"565","15079","8110",NA,"10.7","12","9.3","25.1","54.7","120.4","192.6","176.3","111.8","65.3","17.1","8.5","803.8","1981 - 2010"
"566","15080","5110",NA,"4.4","2.8","11.3","36.8","74.9","152.7","158.8","156.2","141","59.2","21.5","8.9","828.5","1951 - 2010"
"567","15081","5110",NA,"8.4","7.6","14.6","27","54.6","116.9","131.7","111.6","104.3","53.9","10.9","5.6","647.1","1951 - 2010"
"568","15081","7100",NA,"8.1","5.7","13.8","25.3","59.8","125.2","139.5","118.1","103","56.7","10.7","7.5","673.4","1971 - 2000"
"569","15081","8110",NA,"8.6","9.5","11.4","27.9","54.6","120","136.9","104.7","102","53","9.3","3.8","641.7","1981 - 2010"
"570","15082","5110",NA,"12.2","13.2","18.6","45.3","106.9","179.3","180.6","167.7","150.9","73.3","12.9","11.3","972.2","1951 - 2010"
"571","15082","7100",NA,"11.1","15.7","19.6","44.8","107.3","177.6","182","152.8","133.9","74.4","13.3","8.8","941.3","1971 - 2000"
"572","15083","5110",NA,"8.5","5.4","13.2","28.6","44.9","95.2","111.2","108.2","89.8","49.4","8.3","5.5","568.2","1951 - 2010"
"573","15083","7100",NA,"7.5","4.8","12.9","25.3","48.9","96.9","114.4","101.1","88.3","50.1","8.8","6.5","565.5","1971 - 2000"
"574","15083","8110",NA,"7.4","5.2","13","29.5","40.5","98","113.8","112","92.1","54","9","5.7","580.2","1981 - 2010"
"575","15084","5110",NA,"14.6","16","13.7","30.8","70.5","165.7","191.5","180.4","165.1","84.3","19.3","12","963.9","1951 - 2010"
"576","15084","7100",NA,"10.9","10.3","10.9","29.3","77.7","170.2","177.1","158.8","154.9","79.4","18.9","13.2","911.6","1971 - 2000"
"577","15084","8110",NA,"14.8","18.4","13.3","33.5","68.8","166.9","191.9","157.4","160.7","87.2","23.1","10","946","1981 - 2010"
"578","15085","5110",NA,"14.4","11.4","10.8","22.5","54.3","125.3","171.7","162.7","124.4","59.2","17","9.2","782.9","1951 - 2010"
"579","15085","7100",NA,"14.6","8.1","10.5","21.7","56.6","121.2","169","152","114","59.3","18.7","11.4","757.1","1971 - 2000"
"580","15085","8110",NA,"13","11.8","10.2","19.5","49.7","114.5","170.5","154.1","125.6","57.9","14.4","8.8","750","1981 - 2010"
"581","15086","5110",NA,"16.5","10.4","16.1","30.3","65.2","152.3","166.4","154.9","126.9","63.2","18.1","11.2","831.5","1951 - 2010"
"582","15086","7100",NA,"16.8","8.9","15.3","27","67","146.7","173.9","151.1","129.5","69.9","20.6","12.6","839.3","1971 - 2000"
"583","15086","8110",NA,"13.8","12.6","13.5","28.7","62.7","162.3","168.4","154.5","122.6","59.1","19.7","10.6","828.5","1981 - 2010"
"584","15087","5110",NA,"14.7","7.7","21.2","21.8","61.7","159.6","183.3","190.9","155.8","68.2","18.6","17.4","920.9","1951 - 2010"
"585","15088","5110",NA,"33.3","15.7","18.9","37.5","143.6","230.7","277.5","264.2","215.4","135.1","37.6","27.7",NA,"1951 - 2010"
"586","15088","7100",NA,"35.7","17.5","13","31.3","111.8","216.2","264","234.4","188.6","116.1","38.2","25.2",NA,"1971 - 2000"
"587","15088","8110",NA,"29.5","15.3","18.5","37.8","161.5","259","293.8","277.7","225.6","146","34.9","25.7",NA,"1981 - 2010"
"588","15089","5110",NA,"17","9","12","32.4","73.7","135.4","156.4","141.3","136.9","60.8","17.5","7.1","799.5","1951 - 2010"
"589","15089","7100",NA,"12.8","9","11.3","32.5","75.4","137.7","157.2","130.3","130.5","58.5","13.1","8.7","777","1971 - 2000"
"590","15089","8110",NA,"16.4","10.6","13.5","29.2","78","149.9","161.6","144.4","134.4","54.6","13.5","6.7","812.8","1981 - 2010"
"591","15090","5110",NA,"9.5","8.5","15.2","27.8","52.8","97.8","109.7","95.3","93.1","52.3","11.4","7.6","581","1951 - 2010"
"592","15090","7100",NA,"8.5","5.5","15.6","27.6","54","101","111.9","94.4","87","49.2","13.2","7.4","575.3","1971 - 2000"
"593","15090","8110",NA,"7","9.9","13","24.3","43","89.7","105.4","82.4","97.2","61.6","8.7","4.5","546.7","1981 - 2010"
"594","15092","5110",NA,"8.7","5.3","12.9","22.4","49.3","119.5","121.8","120.2","102.6","46.6","9.8","8.9","628","1951 - 2010"
"595","15092","7100",NA,"7.3","5.2","12.7","21.3","49.8","120.7","129.7","118.7","101.2","52","10.5","10","639.1","1971 - 2000"
"596","15092","8110",NA,"6","4.7","14.7","17.4","40.7","129.5","126.8","114.8","96.7","45.7","10.5","10","617.5","1981 - 2010"
"597","15093","5110",NA,"16.8","15.7","10.8","23.4","58.7","169.1","206.6","213.5","188","74.5","15","12.5",NA,"1951 - 2010"
"598","15093","7100",NA,"18.4","12","13.4","22.6","59.6","170.1","204.1","207.6","182.7","72.7","18.3","13.3","994.8","1971 - 2000"
"599","15093","8110",NA,"15.4","17.4","9.7","21.4","55.8","150.1","185.1","195.9","168.4","77.2","12.5","8.2","917.1","1981 - 2010"
"600","15094","5110",NA,"13.3","9.8","11.8","31.4","57.3","112.9","132.2","128.1","111","48.1","8.3","4.5","668.7","1951 - 2010"
"601","15094","7100",NA,"10","5.6","12.2","24.6","61.9","107.3","127.5","119.8","107.6","46.2","9.5","4.6","636.8","1971 - 2000"
"602","15094","8110",NA,"10.4","12.6","11","33.7","46.3","112.6","131.3","114.7","106.5","45","7.7","1.1","632.9","1981 - 2010"
"603","15095","5110",NA,"20","17.4","18.8","42.6","83.6","204.3","240.6","232.7","233.9","95.7","17.7","15.4",NA,"1951 - 2010"
"604","15095","7100",NA,"13.6","14.7","17.3","39.1","79.5","204.3","231.9","223.8","220.3","103.5","14.8","10.3",NA,"1971 - 2000"
"605","15095","8110",NA,"24.7","23.2","16.2","43.3","75","206.5","262","229.3","243.2","102.1","13.8","15.3",NA,"1981 - 2010"
"606","15096","5110",NA,"9.2","5.6","14.9","30.9","54.3","101.6","122.4","94.3","84.2","45.7","12","5.2","580.3","1951 - 2010"
"607","15096","7100",NA,"9.7","4.5","15.1","26.4","59.4","99","125.4","95.4","90.6","51.3","12.8","5.7","595.3","1971 - 2000"
"608","15097","5110",NA,"9.4","6.5","19.5","30.9","73.1","110.6","120.4","110.5","69","46.1","12.5","8.1","616.6","1951 - 2010"
"609","15097","7100",NA,"9.4","6.5","19.5","30.9","73.1","110.6","115.7","99.7","71.3","45.4","13.4","8.7","604.2","1971 - 2000"
"610","15098","5110",NA,"7.6","8.1","11.5","27.7","50.2","115.6","136.2","137.4","114.8","58.1","9.7","6.1","683","1951 - 2010"
"611","15098","7100",NA,"6.2","6.8","10.4","19.2","52.5","118.2","136.8","127.7","111.7","59","6.5","6.6","661.6","1971 - 2000"
"612","15098","8110",NA,"7.2","9.1","10","29.5","48.1","119.5","134.1","129.5","116.4","65.3","8.7","4.7","682.1","1981 - 2010"
"613","15099","5110",NA,"10.7","7.8","16.1","30.3","47","93","120.4","109.8","91.3","57.1","12","6.7","602.2","1951 - 2010"
"614","15099","7100",NA,"8.6","4.3","17.7","28","46.2","89.6","116.2","106","82.7","54.6","11.1","8.3","573.3","1971 - 2000"
"615","15099","8110",NA,"8.1","9.4","14.6","30.3","46","90.6","111.1","111.4","88.9","57.5","10.5","5","583.4","1981 - 2010"
"616","15100","5110",NA,"4.4","4.6","6.6","17.5","39.6","87.3","94.7","105.1","95.5","53.6","5.9","3.5","518.3","1951 - 2010"
"617","15100","7100",NA,"5.5","6","6.8","23.7","52.5","112.7","124","124.6","116.5","71.1","7.8","4.9","656.1","1971 - 2000"
"618","15100","8110",NA,"3.3","4.1","3.8","16.1","27.5","67.6","69.1","72.8","78.6","49","4.3","1.9","398.1","1981 - 2010"
"619","15101","5110",NA,"10.8","5.7","11.1","28.6","51.8","106.8","111","95.5","98.5","51.5","10.4","5","586.7","1951 - 2010"
"620","15101","7100",NA,"9.7","7.1","11.5","27","55","113.2","116.3","98.3","101.4","48.5","8","4.9","600.9","1971 - 2000"
"621","15101","8110",NA,"7.4","5.4","8.6","25.6","46.1","106.4","105.4","76.4","102.1","55.9","9.2","3.3","551.8","1981 - 2010"
"622","15102","5110",NA,"16.3","11.2","9.1","22","57","156.3","204.6","179.1","144.8","75.1","16.4","15.4","907.3","1951 - 2010"
"623","15102","7100",NA,"18.9","12.5","9.9","22.8","54.6","154","216.1","169.7","152.2","79.9","18","15.8","924.4","1971 - 2000"
"624","15103","5110",NA,"20","12.6","16.5","35.2","87.4","167.8","147","152","141.5","67.8","18","8.8","874.6","1951 - 2010"
"625","15103","7100",NA,"19.1","9.3","16.1","34.7","90.5","166.9","143.2","146.4","137.2","67.6","21.2","9.4","861.6","1971 - 2000"
"626","15103","8110",NA,"18.9","16.7","17.4","27","81.3","163.9","139.3","151.8","130.2","64.3","19","8.3","838.1","1981 - 2010"
"627","15104","5110",NA,"15.3","13","7.9","22.9","54.8","138","182.3","168.8","149.5","64.9","18.3","12.8","848.5","1951 - 2010"
"628","15104","7100",NA,"13.3","9.8","8.2","23.6","59.6","135.2","184.7","168","143.6","63.1","19.9","15.8","844.8","1971 - 2000"
"629","15104","8110",NA,"14.3","14.1","7.4","22.7","52.7","140.7","178.8","158.7","152.3","61.8","17","11.4","831.9","1981 - 2010"
"630","15105","5110",NA,"20.9","7.3","10","24.9","60.9","134.4","184.3","174.3","130.1","49.6","11.8","7.5","816","1951 - 2010"
"631","15105","7100",NA,"14.1","6.6","8.9","25.2","60.4","133.5","175.9","165","117.2","47.3","13.3","6.6","774","1971 - 2000"
"632","15106","5110",NA,"19.9","12.6","18.6","40.2","79.9","183.8","212.4","216.6","170.3","84.9","13.4","7.6",NA,"1951 - 2010"
"633","15106","7100",NA,"18.4","10.5","17.8","38.8","84.9","176.6","213","201","168.5","82","14.8","8.9",NA,"1971 - 2000"
"634","15106","8110",NA,"17.7","15.2","18.3","39.4","79.8","180.3","207.5","209.4","170.2","78.1","13.8","4.6",NA,"1981 - 2010"
"635","15107","5110",NA,"15.2","4","5.1","5.4","46.6","178.3","193.8","186.8","186.8","85","15.3","6.1","928.4","1951 - 2010"
"636","15107","7100",NA,"15.5","3.9","4.8","4.4","48.6","165.3","209.5","184.9","171","85.8","17.5","7","918.2","1971 - 2000"
"637","15108","5110",NA,"15","16","19.6","35.5","77.5","148.8","171","157.2","140.1","68","15.1","11.4","875.2","1951 - 2010"
"638","15108","7100",NA,"14.6","8.2","14.5","31.2","79.5","142.6","150.2","135.6","121.6","69.5","15.5","13.8","796.8","1971 - 2000"
"639","15108","8110",NA,"13.9","21.1","19.8","34.4","75.8","155.1","172.1","149.5","147.5","66.7","18.1","11.3","885.3","1981 - 2010"
"640","15109","5110",NA,"9.8","10.1","16.6","51.2","92.2","203.9","234.2","218.1","193.8","81.5","14.4","11.4",NA,"1951 - 2010"
"641","15109","7100",NA,"7.5","11.9","17.9","43.5","94.5","203.8","234.7","212.5","177.2","81","15","12.8",NA,"1971 - 2000"
"642","15110","5110",NA,"11.6","8.3","5","27.6","56.5","126.8","144","86.4","110.4","47.8","10.9","11.2","646.5","1951 - 2010"
"643","15110","7100",NA,"11.6","8.3","5","29.1","54.5","115.8","143.1","84.2","110.7","50.3","11.6","11.8","636","1971 - 2000"
"644","15111","5110",NA,"16.9","9.5","10","37.8","53.9","158.2","196.2","194.7","146","59.6","16.1","13.8","912.7","1951 - 2010"
"645","15111","7100",NA,"15.4","9.1","8.5","36.8","56","143.8","187.7","179.9","133.7","65.2","19.2","12.3","867.6","1971 - 2000"
"646","15112","5110",NA,"19.1","16.6","12","26.2","72.3","140","194.4","175.5","147.1","58.1","14.9","10.8","887","1951 - 2010"
"647","15112","7100",NA,"16.4","10.6","11.6","20.8","65.6","135.1","185.9","165.5","139.3","56.6","16","12","835.4","1971 - 2000"
"648","15112","8110",NA,"16.3","16.8","9.7","22.3","72.8","121.8","189.1","159.1","140.5","53.6","12.8","7","821.8","1981 - 2010"
"649","15113","5110",NA,"12","5.7","7.4","18.3","58.5","149.7","215.8","217.6","139.2","46.2","10.1","7.6","888.1","1951 - 2010"
"650","15113","7100",NA,"13.9","6.2","8.2","20.4","57.9","146.7","203.1","194.3","139.8","49","11.4","7.5","858.4","1971 - 2000"
"651","15114","5110",NA,"15.2","18.8","15.4","46.5","83.3","196.4","257.7","237.5","239","89.9","31.9","12.5",NA,"1951 - 2010"
"652","15114","7100",NA,"12.6","13.8","22.4","50","96.1","217.3","256.3","224.3","246.7","98.5","21.5","12.3",NA,"1971 - 2000"
"653","15114","8110",NA,"15.7","25.9","16.1","45.7","92.2","181.8","286.2","211.3","228.4","89.9","39.3","13.2",NA,"1981 - 2010"
"654","15115","5110",NA,"8.7","8.7","12.8","28.9","49.4","103.8","124.8","108.1","97.2","50.3","13.5","6.9","613.1","1951 - 2010"
"655","15115","7100",NA,"7.4","7.2","12.8","23.7","49.4","101.4","122.9","106.2","100.7","46.3","12","8.8","598.8","1971 - 2000"
"656","15115","8110",NA,"7.6","11","10.8","25.7","43.4","104.2","135.1","105.8","93.9","46.9","12.3","5.4","602.1","1981 - 2010"
"657","15116","5110",NA,"23.1","6.7","11.2","30.7","133.8","346.5","368.4","422.3","441.7","274.8","53.4","7.2",NA,"1951 - 2010"
"658","15117","5110",NA,"12.6","8.1","7.5","20.5","47.9","126.9","154.5","157.1","118.9","58.2","13.5","10.3","736","1951 - 2010"
"659","15117","7100",NA,"12.1","8.9","7.3","20.8","50.2","121.8","164.5","161.3","122.6","63.3","16.1","11","759.9","1971 - 2000"
"660","15117","8110",NA,"9.3","9.5","6.9","18.9","44.2","105","145.8","136.9","96.8","48.9","13.8","8.4","644.4","1981 - 2010"
"661","15118","5110",NA,"9.4","11.1","10.1","10.8","57.8","194.8","250.8","273.5","251.5","124.7","27.6","11.7",NA,"1951 - 2010"
"662","15118","7100",NA,"12.8","11.9","15.8","15.3","58.6","206.6","230.5","257","241.2","125","29.9","15.3",NA,"1971 - 2000"
"663","15118","8110",NA,"9.2","10.5","6.3","12.4","58.4","214.4","238","235.1","219.3","126.5","20.5","9",NA,"1981 - 2010"
"664","15119","5110",NA,"16.9","10.5","17.4","29.5","69.9","175.7","225.7","178","147.7","72.2","22.6","11.6","977.7","1951 - 2010"
"665","15119","7100",NA,"15.8","11.3","16.3","28.5","71.5","172.4","241.5","172.2","146.2","72.8","23.6","12.8","984.9","1971 - 2000"
"666","15119","8110",NA,"15.9","10.3","17.4","28.3","72","179.6","262","172.7","147.4","69.9","25.1","9.6",NA,"1981 - 2010"
"667","15120","5110",NA,"22.4","9.7","13.5","43","98.5","247.9","234.7","239.1","230.9","98.7","24.7","18.5",NA,"1951 - 2010"
"668","15120","7100",NA,"20.3","12.5","12.2","46","103.8","246.3","239.4","239.4","229.7","105","26.5","24",NA,"1971 - 2000"
"669","15120","8110",NA,"15.9","14.8","12.6","51.3","100.8","273.6","236.6","249.1","234.3","107","27.2","30.3",NA,"1981 - 2010"
"670","15121","5110",NA,"16.1","6.5","10.3","26.9","82.9","220","240.6","228.9","241.7","84.5","17.4","4",NA,"1951 - 2010"
"671","15122","5110",NA,"16.9","8.7","10.5","29.3","68.7","126.4","142.8","143.9","128.8","48.4","39.5","44.6","808.5","1951 - 2010"
"672","15122","7100",NA,"16.6","8.3","10.9","25.8","75","130.3","148.8","152.2","124.2","51.3","61.8","10.5","815.7","1971 - 2000"
"673","15122","8110",NA,"13.3","10.2","8.1","28.9","71.6","117.3","124.3","138.3","125","44","60.7","72.4","814.1","1981 - 2010"
"674","15123","5110",NA,"8.4","7.1","16.9","30.8","65.3","106.2","121.7","118.8","82.1","45.4","6.5","5.9","615.1","1951 - 2010"
"675","15123","7100",NA,"8.1","7.7","17.3","32.8","66.5","107.9","122","117.7","83","45.5","7.1","6.6","622.2","1971 - 2000"
"676","15124","5110",NA,"7.9","4.7","12.1","21.7","38.8","94.8","103.4","103","83.8","38.8","9.2","5.8","524","1951 - 2010"
"677","15124","7100",NA,"5.9","4.4","12.9","20","36","92.3","97.5","92.2","77.8","37.1","11.7","5","492.8","1971 - 2000"
"678","15124","8110",NA,"4.8","3.4","8.3","18.2","24.3","86.2","85.1","80.2","74.4","34.3","3.6","3","425.8","1981 - 2010"
"679","15125","5110",NA,"9.4","8.4","10.9","24.8","46.8","101.9","121.6","103.7","76.7","37.5","8.8","4","554.5","1951 - 2010"
"680","15125","7100",NA,"7.3","7","9.8","23.7","51.4","108.8","125.3","91.9","77.2","36.1","9.9","3.3","551.7","1971 - 2000"
"681","15125","8110",NA,"7.9","10.6","9","22.5","46.1","100.1","120.7","94.1","56.1","30.6","9.6","1","508.3","1981 - 2010"
"682","15127","5110",NA,"6.7","7.5","12.5","23.2","50.7","144.1","182.1","180.2","149.8","59.6","9.3","8.1","833.8","1951 - 2010"
"683","15127","7100",NA,"6.5","7.9","10.8","23.5","52.4","147.3","187.6","181.8","142","62.3","8","9.1","839.2","1971 - 2000"
"684","15127","8110",NA,"5.1","8.6","11.7","23.1","46.7","144","183.5","179","150.4","62.3","10.3","7.1","831.8","1981 - 2010"
"685","15128","5110",NA,"14.4","8.1","5.4","16.4","49.5","134.1","174.6","164.7","129.8","70.2","15.8","9","792","1951 - 2010"
"686","15128","7100",NA,"14.2","7.4","5.6","14.9","51.8","132","179.4","157.3","122.1","65.5","18.4","10.5","779.1","1971 - 2000"
"687","15128","8110",NA,"12.5","9.8","5.3","14","46.9","126.1","175.5","144.9","120.6","75.7","18.2","7.8","757.3","1981 - 2010"
"688","15129","5110",NA,"8.4","7.7","12.6","27","45.2","109.2","128.1","120.7","101.9","54.1","11.4","5.8","632.1","1951 - 2010"
"689","15129","7100",NA,"7.4","5.2","11.8","23.2","47.5","106.9","122.6","105.9","89.9","46.6","10.6","6.9","584.5","1971 - 2000"
"690","15129","8110",NA,"7.7","9.5","13","27.7","38.8","108.5","134.4","113.9","85.3","59.9","10","5","613.7","1981 - 2010"
"691","15130","5110",NA,"18.4","6.2","5.3","6.8","47.9","164","187.5","181.2","158.6","80.7","17.5","11","885.1","1951 - 2010"
"692","15130","7100",NA,"19.9","6.2","5.5","7.5","52","163.9","187.8","175.5","156.4","81.9","18","11.9","886.5","1971 - 2000"
"693","15130","8110",NA,"14.9","18.1","8.2","8.4","44.4","166.9","183.5","185","167.1","77.8","12.3","6.9","893.5","1981 - 2010"
"694","15131","5110",NA,"29.1","13.1","12.7","18.6","73","172.2","206.8","186.8","146.2","75.9","30.9","12.7","978","1951 - 2010"
"695","15131","7100",NA,"31.3","14","10.8","18.5","76.4","164.6","216.7","188.1","141.3","79.7","31.1","11","983.5","1971 - 2000"
"696","15132","5110",NA,"21.9","11.5","17.9","35.4","80.2","173.9","242.2","204.2","183.2","83.8","18.9","16.5",NA,"1951 - 2010"
"697","15132","7100",NA,"23.7","13.6","14.1","27.6","73.8","158.9","221","185.4","163.7","78.8","14.2","15.4","990.2","1971 - 2000"
"698","15133","5110",NA,"21.4","17.4","13.1","22.2","66.1","158.8","191.6","180.9","147.6","71.6","18.7","10.9","920.3","1951 - 2010"
"699","15133","7100",NA,"18.9","12.5","11.7","22.6","66.5","153.7","191.5","174.4","135.8","72","19.5","11.7","890.8","1971 - 2000"
"700","15133","8110",NA,"18","23.6","13.3","17.8","59","150.6","196.3","168","144.4","69","20.3","6.6","886.9","1981 - 2010"
"701","15134","5110",NA,"10.6","6.1","6.7","19.8","69.5","189","174.8","172.2","174.8","68.6","11.2","5.5","908.8","1951 - 2010"
"702","15134","7100",NA,"10.5","8.1","5.6","21.1","75.1","197.1","192.6","186","191.8","83.2","13.9","6.3","991.3","1971 - 2000"
"703","15134","8110",NA,"5.2","6.8","4.8","15.9","61.3","184.3","159.8","161.1","160.1","66.1","11.1","5.2","841.7","1981 - 2010"
"704","15135","5110",NA,"9.7","12.3","21.2","36.1","69.8","119.2","105","117.2","91.6","54.4","9.8","5.6","651.9","1951 - 2010"
"705","15135","7100",NA,"7.6","9.9","26.1","36.3","75.1","120.5","114.2","100.9","85.7","50.4","9.8","6.6","643.1","1971 - 2000"
"706","15135","8110",NA,"8.1","16.6","20.2","41.2","70.5","124.5","92.3","114.4","89.2","52.4","7.3","4","640.7","1981 - 2010"
"707","15136","5110",NA,"20.3","9.1","14","30.8","90.5","262","216","221","241.2","73","25.3","11.8",NA,"1951 - 2010"
"708","15136","7100",NA,"14.9","8.6","15.1","32.8","101","246","225.9","204.7","229.7","68","23.2","8.4",NA,"1971 - 2000"
"709","15136","8110",NA,"11.3","11.8","16.1","30.4","96","234","213.5","184.4","214.9","48.8","14.5","5.7",NA,"1981 - 2010"
"710","15138","5110",NA,"7.8","6.1","13.9","31.9","57.4","87.3","107.3","103.7","77.2","143","9.5","5.4","650.5","1951 - 2010"
"711","15138","7100",NA,"8.3","6.1","14","31.9","57.4","87.3","107.3","103.7","77.2","143","9.5","5.8","651.5","1971 - 2000"
"712","15139","5110",NA,"19.4","10","11.4","25.2","65.3","131.9","162","158.2","114.7","61.1","14.9","12.3","786.4","1951 - 2010"
"713","15139","7100",NA,"20.5","12","10.5","20.7","63.2","120.3","163.7","146.6","107.3","63.4","14.2","11","753.4","1971 - 2000"
"714","15139","8110",NA,"21.3","11.2","10.9","21.4","62.6","123.9","162.6","144.1","89.7","63.4","11.7","6.9","729.7","1981 - 2010"
"715","15141","5110",NA,"7.5","6.5","11","37.7","51.1","103.9","125.4","114.6","91.5","49.8","7.5","7.5","614","1951 - 2010"
"716","15141","7100",NA,"7.5","6.5","11","37.7","51.1","103.9","125.4","114.6","91.5","49.8","7.5","7.5","614","1971 - 2000"
"717","15141","8110",NA,"8.7","5.8","8.3","24.9","44.3","110.4","121.5","99.3","84.3","38.6","8.8","3.9","558.8","1981 - 2010"
"718","15142","5110",NA,"9.5","9.5","7.5","16.6","39.5","79.9","103.4","101.5","71.8","35.9","8.3","5.8","489.2","1951 - 2010"
"719","15142","7100",NA,"8.1","6.3","5.8","13.8","34.4","73","93.5","84.9","70.6","32.2","9","4.9","436.5","1971 - 2000"
"720","15142","8110",NA,"6.1","5.5","3.5","11.3","22.4","53.9","74","63.1","46.5","22.4","5.2","2.2","316.1","1981 - 2010"
"721","15145","5110",NA,"8.2","6","11.5","25.8","42.1","100.8","111.7","104.5","87.8","47.4","12.2","6.6","564.6","1951 - 2010"
"722","15145","7100",NA,"8.7","7.1","11.5","22.4","41.5","107","107.2","101.9","82","46.5","12.7","8.4","556.9","1971 - 2000"
"723","15145","8110",NA,"8.1","5.2","12.5","25.5","41.9","105.3","109.7","105","84.6","49.7","14.5","6.8","568.8","1981 - 2010"
"724","15146","5110",NA,"13.6","7.9","10","26.9","65.3","165.3","221.5","191.7","138.3","86.9","20.2","13.4","961","1951 - 2010"
"725","15146","7100",NA,"13.1","9.5","7.1","24","65.8","163.4","223.8","181.5","140.3","84.1","21.7","13.5","947.8","1971 - 2000"
"726","15147","5110",NA,"9.7","10.3","11.5","29.6","87.6","184.7","260.2","268.7","194.2","75.2","24.4","8.1",NA,"1951 - 2010"
"727","15147","7100",NA,"10","10.6","11.8","30.6","87","185.8","260","260.2","189.3","77.9","24.9","8.4",NA,"1971 - 2000"
"728","15147","8110",NA,"9.1","11.3","10.1","28.4","70.5","169.2","251.9","245.8","162.4","72","11.9","4.1",NA,"1981 - 2010"
"729","15148","5110",NA,"15.8","11.5","7.9","25.5","58.4","131.3","158.1","155.8","125.4","72.9","17.2","14.1","793.9","1951 - 2010"
"730","15148","7100",NA,"17.5","14.4","8.6","26.9","58.6","115.8","164","126.3","112.5","78.8","19.2","15.8","758.4","1971 - 2000"
"731","15149","5110",NA,"20.6","14.2","18.7","32.2","74","195.7","207.5","194.8","165.2","65.3","15.5","11",NA,"1951 - 2010"
"732","15149","7100",NA,"20.6","14.8","18.7","33.7","76.8","198.2","205","191","168.4","68.7","15.7","12.6",NA,"1971 - 2000"
"733","15156","5110",NA,"6.4","5.7","15.1","35.4","65.5","150.5","172.1","122","124.8","56.1","17.7","5.3","776.6","1951 - 2010"
"734","15156","7100",NA,"6.6","6.9","16.4","37.7","72.5","166.4","196.4","123.7","128.4","56","18.5","7.5","837","1971 - 2000"
"735","15158","5110",NA,"12.9","10.3","9.5","22","50.4","110.7","151.4","151.6","109","53","17.3","9.8","707.9","1951 - 2010"
"736","15158","7100",NA,"12.5","8.4","9.7","21.8","56.5","113.2","149.2","144.8","110.9","52.5","20.7","13.3","713.5","1971 - 2000"
"737","15158","8110",NA,"8.8","10.6","8.4","20.6","44.1","105.8","155.7","140.2","103.1","48","18","8.7","672","1981 - 2010"
"738","15159","5110",NA,"11.8","5.4","2.8","5.1","51.6","291.2","283.8","328.5","286.8","74.2","11.2","6",NA,"1951 - 2010"
"739","15159","7100",NA,"5.1","5.8","3","5.5","52.9","291.2","302.6","322.9","277.3","76.1","12.3","5.9",NA,"1971 - 2000"
"740","15160","5110",NA,"24.8","15.4","12.6","27.7","71","165.6","193.5","165.5","155.2","71.1","16.1","10.7","929.2","1951 - 2010"
"741","15160","7100",NA,"24.8","13.8","11.9","26.4","76.7","165.6","198.6","160.9","145.6","76","18.3","13.3","931.9","1971 - 2000"
"742","15160","8110",NA,"23.5","16.9","13.3","26","69","168.4","198.6","167.5","156.7","68","15.9","9.7","933.5","1981 - 2010"
